id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
1709;Juiz de Fora;Luiza;Smart Band 9 pro;Ethan Alexandre;masculino;cartão de crédito
1710;São Brás;Carlos;Smart Band 9 pro;Ruby Boothe;feminino;cartão de crédito
1711;Juiz de Fora;Marcelo;Iphone;William Kramer;masculino;boleto
1712;São Brás;Cristina;Geladeira;Jeffrey Gray;masculino;cartão de crédito
1713;São Paulo;Ana Oliveira;Iphone;Chad Fields;masculino;cartão de crédito
1714;São Brás;Carlos;Guitar Condor;Erin Fernandez;feminino;pix
1715;Juiz de Fora;Luiza;Iphone;Henry Cook;masculino;pix
1716;São Brás;Carlos;Iphone;Janet Wilson;feminino;dinheiro
1717;Belo Horizonte;Leticia;Iphone;Helen Skelton;feminino;dinheiro
1718;Belo Horizonte;Leticia;Smart Band 9 pro;Marc Henning;masculino;pix
1719;São Brás;Cristina;Smart Band 9 pro;Sheena Olivas;feminino;boleto
1720;Juiz de Fora;Luiza;Smart Band 9 pro;Scott Walker;masculino;dinheiro
1721;São Brás;Cristina;Guitar Condor;Marie Anderson;feminino;dinheiro
1722;São Brás;Cristina;Guitar Condor;Willie Davis;masculino;pix
1723;São Paulo;Ana Oliveira;Iphone;Jennifer Lockwood;feminino;dinheiro
1724;Juiz de Fora;Marcelo;Geladeira;Sally Steverson;feminino;pix
1725;São Paulo;Ana Oliveira;Smart Band 9 pro;Linda Conover;feminino;dinheiro
1726;São Paulo;Lucas Pereira;Geladeira;Randy Chen;masculino;dinheiro
1727;São Paulo;Ana Oliveira;Geladeira;James Smith;masculino;boleto
1728;Juiz de Fora;Marcelo;Guitar Condor;Gary Weatherly;masculino;boleto
1729;Juiz de Fora;Luiza;Smart Band 9 pro;Terry Simmons;masculino;pix
1730;São Paulo;Lucas Pereira;Iphone;June Olson;feminino;dinheiro
1731;Juiz de Fora;Luiza;Guitar Condor;Carole Felty;feminino;dinheiro
1732;Belo Horizonte;Luiz;Smart Band 9 pro;Enrique Henley;masculino;pix
1733;Juiz de Fora;Marcelo;Geladeira;Stephen Guzman;masculino;boleto
1734;São Brás;Cristina;Smart Band 9 pro;Cindy Chandler;feminino;boleto
1735;São Paulo;Lucas Pereira;Smart Band 9 pro;Carla Rostad;feminino;boleto
1736;Belo Horizonte;Luiz;Guitar Condor;Evelyn West;feminino;cartão de crédito
1737;São Brás;Carlos;Guitar Condor;Rose Price;feminino;boleto
1738;Juiz de Fora;Marcelo;Smart Band 9 pro;Debra Parada;feminino;cartão de crédito
1739;São Brás;Cristina;Geladeira;James Archer;masculino;dinheiro
1740;Juiz de Fora;Luiza;Smart Band 9 pro;Vanessa Coston;feminino;dinheiro
1741;Belo Horizonte;Leticia;Guitar Condor;Shawna Bembry;feminino;pix
1742;São Brás;Carlos;Smart Band 9 pro;James Wilson;masculino;dinheiro
1743;Belo Horizonte;Leticia;Iphone;Justin Sallee;masculino;cartão de crédito
1744;São Paulo;Lucas Pereira;Iphone;Henry Coffman;masculino;boleto
1745;São Brás;Carlos;Geladeira;Sonia Sandy;feminino;cartão de crédito
1746;Belo Horizonte;Leticia;Smart Band 9 pro;Eugene Garcia;masculino;boleto
1747;São Brás;Carlos;Guitar Condor;Michael Gayne;masculino;cartão de crédito
1748;São Paulo;Ana Oliveira;Iphone;Ronnie Holt;feminino;cartão de crédito
1749;São Brás;Cristina;Smart Band 9 pro;Clarence Frankel;masculino;boleto
1750;São Brás;Cristina;Guitar Condor;Florence Reager;feminino;dinheiro
1751;São Paulo;Lucas Pereira;Geladeira;Billy Matthews;masculino;dinheiro
1752;Belo Horizonte;Leticia;Geladeira;Patricia Jesus;feminino;boleto
1753;Belo Horizonte;Leticia;Smart Band 9 pro;Kathyrn Chen;feminino;boleto
1754;São Paulo;Ana Oliveira;Guitar Condor;Jack Burns;masculino;pix
1755;Belo Horizonte;Luiz;Guitar Condor;Richard Payne;masculino;cartão de crédito
1756;Belo Horizonte;Leticia;Geladeira;Mary Sundquist;feminino;dinheiro
1757;São Paulo;Lucas Pereira;Iphone;Lisa Motes;feminino;cartão de crédito
1758;Juiz de Fora;Luiza;Smart Band 9 pro;Larry Rivera;masculino;cartão de crédito
1759;São Brás;Carlos;Smart Band 9 pro;Betty Lee;feminino;boleto
1760;Juiz de Fora;Luiza;Guitar Condor;Christina Thomas;feminino;dinheiro
1761;Juiz de Fora;Luiza;Geladeira;Eric Moore;masculino;boleto
1762;Juiz de Fora;Luiza;Iphone;Isidro Walsh;masculino;pix
1763;São Brás;Carlos;Geladeira;George Michael;masculino;pix
1764;Juiz de Fora;Luiza;Geladeira;Rene Roberson;masculino;dinheiro
1765;São Paulo;Ana Oliveira;Geladeira;Maria Salvatore;feminino;boleto
1766;Juiz de Fora;Marcelo;Guitar Condor;Leroy Hamer;masculino;boleto
1767;São Brás;Carlos;Iphone;Gerald Martin;masculino;cartão de crédito
1768;São Paulo;Ana Oliveira;Geladeira;Marlene Lopez;feminino;cartão de crédito
1769;Juiz de Fora;Marcelo;Guitar Condor;Sandie Johnson;feminino;dinheiro
1770;Juiz de Fora;Marcelo;Guitar Condor;Kenneth Pinera;masculino;cartão de crédito
1771;São Brás;Carlos;Smart Band 9 pro;Maria Porter;feminino;pix
1772;Belo Horizonte;Luiz;Smart Band 9 pro;Morris Lewis;masculino;pix
1773;São Brás;Cristina;Iphone;Tommie Monroe;feminino;boleto
1774;Juiz de Fora;Luiza;Iphone;Alvin Sanford;masculino;pix
1775;Belo Horizonte;Leticia;Iphone;Robert Thompson;masculino;cartão de crédito
1776;São Paulo;Lucas Pereira;Iphone;Mildred Gonzalez;feminino;cartão de crédito
1777;Juiz de Fora;Marcelo;Iphone;Jose Hurrell;masculino;boleto
1778;São Brás;Carlos;Guitar Condor;Randall Chavez;masculino;pix
1779;São Brás;Cristina;Smart Band 9 pro;Robyn Nugent;feminino;dinheiro
1780;São Brás;Cristina;Iphone;Harold Green;masculino;cartão de crédito
1781;São Paulo;Ana Oliveira;Smart Band 9 pro;Rosita Hawkins;feminino;cartão de crédito
1782;Belo Horizonte;Luiz;Geladeira;Harold Rodriguez;masculino;boleto
1783;Juiz de Fora;Marcelo;Smart Band 9 pro;Michael Frates;masculino;boleto
1784;Belo Horizonte;Luiz;Guitar Condor;Franklin Mendez;masculino;boleto
1785;Belo Horizonte;Leticia;Smart Band 9 pro;Bernadette Lavigne;feminino;cartão de crédito
1786;São Paulo;Lucas Pereira;Iphone;Billy Joseph;masculino;pix
1787;Juiz de Fora;Luiza;Smart Band 9 pro;James Holt;masculino;dinheiro
1788;Belo Horizonte;Leticia;Geladeira;Deborah Hobbs;feminino;pix
1789;São Paulo;Lucas Pereira;Guitar Condor;Isaac Mcafee;masculino;dinheiro
1790;São Paulo;Ana Oliveira;Geladeira;Marilyn Garcia;feminino;cartão de crédito
1791;São Brás;Cristina;Geladeira;Jennifer Doran;feminino;dinheiro
1792;Belo Horizonte;Leticia;Geladeira;Bennie Contrell;feminino;pix
1793;Juiz de Fora;Marcelo;Iphone;Paul Clopton;masculino;cartão de crédito
1794;Belo Horizonte;Luiz;Iphone;Crystal Mathews;feminino;pix
1795;Juiz de Fora;Luiza;Geladeira;Gustavo Fisher;masculino;boleto
1796;Juiz de Fora;Marcelo;Guitar Condor;Amanda Marino;feminino;dinheiro
1797;Belo Horizonte;Luiz;Geladeira;Willis Starnes;masculino;boleto
1798;Belo Horizonte;Leticia;Iphone;Jose Reed;masculino;dinheiro
1799;São Paulo;Lucas Pereira;Smart Band 9 pro;Evelyn Tschanz;feminino;boleto
1800;Belo Horizonte;Luiz;Smart Band 9 pro;Gloria Shupe;feminino;dinheiro
1801;Juiz de Fora;Luiza;Guitar Condor;Roselyn Cearns;feminino;boleto
1802;São Paulo;Lucas Pereira;Smart Band 9 pro;Kenneth Alvarado;masculino;dinheiro
1803;Belo Horizonte;Leticia;Guitar Condor;Jamie Arvesen;feminino;dinheiro
1804;São Paulo;Lucas Pereira;Guitar Condor;Gary Short;masculino;boleto
1805;Juiz de Fora;Luiza;Geladeira;Wendie Maynard;feminino;cartão de crédito
1806;São Brás;Carlos;Geladeira;Reginald Gaff;masculino;dinheiro
1807;Belo Horizonte;Luiz;Geladeira;Diana Morse;feminino;pix
1808;Belo Horizonte;Luiz;Smart Band 9 pro;Stacy Kinder;feminino;dinheiro
1809;São Paulo;Ana Oliveira;Smart Band 9 pro;Judith Bishop;feminino;boleto
1810;Belo Horizonte;Leticia;Geladeira;Jason Owsley;masculino;dinheiro
1811;São Brás;Carlos;Guitar Condor;Audrey Klapp;feminino;pix
1812;Juiz de Fora;Luiza;Geladeira;Lizzie Powell;feminino;dinheiro
1813;São Paulo;Ana Oliveira;Guitar Condor;Maria Filion;feminino;boleto
1814;São Brás;Carlos;Smart Band 9 pro;Vera Moore;feminino;boleto
1815;Belo Horizonte;Luiz;Iphone;Amy Amoroso;feminino;pix
1816;Belo Horizonte;Luiz;Guitar Condor;Richard Thomas;masculino;cartão de crédito
1817;São Brás;Carlos;Iphone;Evelyn Tanguay;feminino;pix
1818;São Paulo;Ana Oliveira;Guitar Condor;Claudia Rodriguez;feminino;boleto
1819;Juiz de Fora;Marcelo;Smart Band 9 pro;Maria Kennedy;feminino;dinheiro
1820;São Brás;Carlos;Geladeira;Jerome Way;masculino;pix
1821;Belo Horizonte;Luiz;Iphone;Larry Walker;masculino;cartão de crédito
1822;Belo Horizonte;Luiz;Guitar Condor;Debra Bayardo;feminino;dinheiro
1823;Juiz de Fora;Luiza;Guitar Condor;Kimberly Jackson;feminino;boleto
1824;Juiz de Fora;Luiza;Geladeira;Lesley Gonzales;masculino;boleto
1825;Juiz de Fora;Marcelo;Geladeira;Richard Finley;masculino;boleto
1826;Juiz de Fora;Marcelo;Guitar Condor;Oscar Bravo;masculino;pix
1827;São Paulo;Ana Oliveira;Guitar Condor;Sergio Zuber;masculino;boleto
1828;São Paulo;Ana Oliveira;Iphone;Arthur Carlson;masculino;dinheiro
1829;Juiz de Fora;Luiza;Guitar Condor;Jennifer Holmes;feminino;boleto
1830;Juiz de Fora;Marcelo;Guitar Condor;Fred Shelton;masculino;dinheiro
1831;São Brás;Cristina;Smart Band 9 pro;Marlana Brooks;feminino;dinheiro
1832;São Paulo;Lucas Pereira;Iphone;Robert Muller;masculino;dinheiro
1833;São Paulo;Ana Oliveira;Smart Band 9 pro;Clinton Birkey;masculino;pix
1834;Juiz de Fora;Marcelo;Geladeira;Carol Carney;feminino;boleto
1835;São Paulo;Ana Oliveira;Guitar Condor;Juan Lasley;masculino;dinheiro
1836;Juiz de Fora;Marcelo;Smart Band 9 pro;Anthony Vargas;masculino;pix
1837;Juiz de Fora;Marcelo;Smart Band 9 pro;Carl Thomas;masculino;cartão de crédito
1838;Belo Horizonte;Luiz;Iphone;Vernon Wright;masculino;pix
1839;São Paulo;Lucas Pereira;Guitar Condor;Mary Parrish;feminino;cartão de crédito
1840;Belo Horizonte;Luiz;Smart Band 9 pro;Clarence Owen;masculino;pix
1841;Belo Horizonte;Luiz;Geladeira;Thomas Hahn;masculino;boleto
1842;Juiz de Fora;Luiza;Smart Band 9 pro;Brian Herrera;masculino;dinheiro
1843;Belo Horizonte;Luiz;Iphone;Shelby Thomas;masculino;cartão de crédito
1844;São Paulo;Ana Oliveira;Geladeira;Walter Gonzalez;masculino;dinheiro
1845;Belo Horizonte;Leticia;Guitar Condor;Elizabeth Cutchall;feminino;boleto
1846;São Brás;Cristina;Iphone;Michael Kent;masculino;cartão de crédito
1847;Belo Horizonte;Luiz;Iphone;Paula Pare;feminino;cartão de crédito
1848;São Paulo;Lucas Pereira;Smart Band 9 pro;Robert Ogrady;masculino;dinheiro
1849;Belo Horizonte;Leticia;Guitar Condor;Jack Cundiff;masculino;cartão de crédito
1850;São Brás;Carlos;Smart Band 9 pro;Marissa Kautz;feminino;pix
1851;Juiz de Fora;Marcelo;Smart Band 9 pro;Paula Vineyard;feminino;pix
1852;Juiz de Fora;Luiza;Iphone;Anna Quinn;feminino;boleto
1853;Belo Horizonte;Luiz;Iphone;William Mullins;masculino;dinheiro
1854;São Brás;Cristina;Geladeira;William Felix;masculino;dinheiro
1855;Belo Horizonte;Leticia;Smart Band 9 pro;Ralph Dimarco;masculino;pix
1856;São Brás;Cristina;Smart Band 9 pro;Kerry Mcnulty;feminino;dinheiro
1857;São Paulo;Ana Oliveira;Iphone;John Johnson;masculino;pix
1858;Belo Horizonte;Leticia;Geladeira;Olivia Honeycutt;feminino;cartão de crédito
1859;Belo Horizonte;Leticia;Iphone;Chris Dewitt;masculino;dinheiro
1860;Belo Horizonte;Luiz;Smart Band 9 pro;Robert Reidinger;masculino;boleto
1861;São Paulo;Ana Oliveira;Guitar Condor;Kelly Ross;feminino;pix
1862;São Brás;Carlos;Iphone;Erin Gaston;feminino;cartão de crédito
1863;São Brás;Cristina;Guitar Condor;Felicia Torris;feminino;pix
1864;Belo Horizonte;Luiz;Geladeira;Tracy Weir;feminino;dinheiro
1865;Juiz de Fora;Marcelo;Guitar Condor;John Walker;masculino;cartão de crédito
1866;Belo Horizonte;Leticia;Guitar Condor;Allison Earlywine;feminino;cartão de crédito
1867;São Brás;Carlos;Iphone;Whitney Rodriquez;feminino;pix
1868;Juiz de Fora;Luiza;Geladeira;Michael Brown;masculino;boleto
1869;Juiz de Fora;Marcelo;Geladeira;Carmen Atkinson;feminino;pix
1870;São Paulo;Lucas Pereira;Smart Band 9 pro;Frances Bixby;feminino;dinheiro
1871;Belo Horizonte;Luiz;Guitar Condor;Mary Archie;feminino;cartão de crédito
1872;São Brás;Carlos;Smart Band 9 pro;Lucille Nguyen;feminino;pix
1873;Juiz de Fora;Luiza;Smart Band 9 pro;Debra Williams;feminino;pix
1874;Belo Horizonte;Leticia;Iphone;Eve Pittman;feminino;cartão de crédito
1875;Juiz de Fora;Marcelo;Iphone;Dawn Durham;feminino;pix
1876;Belo Horizonte;Leticia;Guitar Condor;Jonathan Raso;masculino;cartão de crédito
1877;São Paulo;Ana Oliveira;Guitar Condor;James Kell;masculino;cartão de crédito
1878;São Paulo;Ana Oliveira;Smart Band 9 pro;Vaughn Thornhill;masculino;cartão de crédito
1879;Juiz de Fora;Luiza;Guitar Condor;Alice Wilson;feminino;cartão de crédito
1880;Belo Horizonte;Leticia;Iphone;Lester Thompson;masculino;boleto
1881;São Brás;Carlos;Smart Band 9 pro;Angela Ortiz;feminino;dinheiro
1882;Juiz de Fora;Luiza;Iphone;Steve Casey;masculino;cartão de crédito
1883;São Brás;Carlos;Iphone;Ethel Cole;feminino;dinheiro
1884;Belo Horizonte;Luiz;Smart Band 9 pro;Elsie Evans;feminino;pix
1885;Juiz de Fora;Luiza;Smart Band 9 pro;Katherine Jensen;feminino;pix
1886;Belo Horizonte;Leticia;Smart Band 9 pro;Violet Mendoza;feminino;dinheiro
1887;Juiz de Fora;Marcelo;Guitar Condor;Calvin Haraway;masculino;boleto
1888;São Paulo;Lucas Pereira;Geladeira;Kenny Amezquita;masculino;dinheiro
1889;Juiz de Fora;Marcelo;Guitar Condor;Beverly Bybee;feminino;pix
1890;São Paulo;Ana Oliveira;Smart Band 9 pro;Eleanor Hall;feminino;dinheiro
1891;São Brás;Cristina;Smart Band 9 pro;Jean Stanford;feminino;pix
1892;Belo Horizonte;Luiz;Guitar Condor;William Mouton;masculino;pix
1893;São Paulo;Lucas Pereira;Iphone;Leticia Gonzalez;feminino;cartão de crédito
1894;Belo Horizonte;Leticia;Iphone;Mary Bryant;feminino;pix
1895;São Paulo;Lucas Pereira;Iphone;Shannon Vaughn;feminino;dinheiro
1896;Belo Horizonte;Luiz;Iphone;Roxanne Mason;feminino;pix
1897;Juiz de Fora;Marcelo;Smart Band 9 pro;Judy Walsh;feminino;dinheiro
1898;Belo Horizonte;Leticia;Guitar Condor;Levi Saldana;masculino;cartão de crédito
1899;São Paulo;Lucas Pereira;Geladeira;Melinda Bracken;feminino;cartão de crédito
1900;São Brás;Cristina;Guitar Condor;Kay Paulson;feminino;cartão de crédito
1901;Juiz de Fora;Luiza;Guitar Condor;Anna Steward;feminino;dinheiro
1902;São Brás;Carlos;Iphone;Doris Adkins;feminino;pix
1903;São Paulo;Ana Oliveira;Guitar Condor;Christine Shouse;feminino;dinheiro
1904;São Paulo;Ana Oliveira;Iphone;Jordan Lopez;masculino;cartão de crédito
1905;São Brás;Cristina;Smart Band 9 pro;Mary Watt;feminino;boleto
1906;São Paulo;Lucas Pereira;Smart Band 9 pro;Samuel Deshields;masculino;cartão de crédito
1907;São Brás;Carlos;Geladeira;Rafael Butcher;masculino;pix
1908;São Brás;Carlos;Guitar Condor;William Vela;masculino;boleto
1909;Belo Horizonte;Luiz;Smart Band 9 pro;Hazel Valentino;feminino;cartão de crédito
1910;São Paulo;Ana Oliveira;Guitar Condor;Steve Mejorado;masculino;pix
1911;São Paulo;Lucas Pereira;Guitar Condor;Scott Dillard;masculino;boleto
1912;São Brás;Cristina;Smart Band 9 pro;Amanda Lewis;feminino;boleto
1913;São Paulo;Lucas Pereira;Smart Band 9 pro;Suzanne Cook;feminino;cartão de crédito
1914;São Paulo;Lucas Pereira;Iphone;Brianna Fortin;feminino;cartão de crédito
1915;Juiz de Fora;Luiza;Iphone;Bradley Tineo;masculino;pix
1916;São Brás;Cristina;Smart Band 9 pro;Morris Hoover;masculino;pix
1917;São Brás;Cristina;Smart Band 9 pro;Donald Hand;masculino;boleto
1918;São Brás;Cristina;Geladeira;Belinda Norton;feminino;boleto
1919;Juiz de Fora;Luiza;Geladeira;Lucy Norton;feminino;pix
1920;São Brás;Carlos;Smart Band 9 pro;Jenna Bradley;feminino;boleto
1921;São Paulo;Ana Oliveira;Smart Band 9 pro;Felix Keating;masculino;boleto
1922;São Brás;Cristina;Guitar Condor;Stephanie Bernstein;feminino;pix
1923;São Brás;Carlos;Guitar Condor;Carlos Lotti;masculino;boleto
1924;São Paulo;Lucas Pereira;Smart Band 9 pro;Jane Baylor;feminino;boleto
1925;Juiz de Fora;Marcelo;Smart Band 9 pro;Joyce Jordan;feminino;pix
1926;São Brás;Carlos;Iphone;Fred Walker;masculino;dinheiro
1927;São Brás;Carlos;Guitar Condor;Michael Moore;masculino;dinheiro
1928;São Brás;Carlos;Iphone;Monica Richardson;feminino;dinheiro
1929;Belo Horizonte;Luiz;Smart Band 9 pro;Sherman Placide;masculino;boleto
1930;Belo Horizonte;Leticia;Guitar Condor;Russell Jones;masculino;pix
1931;São Paulo;Lucas Pereira;Smart Band 9 pro;Lenard Cramer;masculino;dinheiro
1932;São Brás;Carlos;Geladeira;Barbara Wier;feminino;pix
1933;Juiz de Fora;Luiza;Geladeira;Marvin Delaney;masculino;cartão de crédito
1934;Juiz de Fora;Marcelo;Guitar Condor;Jessie Mccaskill;feminino;boleto
1935;São Paulo;Lucas Pereira;Guitar Condor;Leona Beckham;feminino;boleto
1936;Belo Horizonte;Leticia;Guitar Condor;John Marion;masculino;boleto
1937;São Paulo;Lucas Pereira;Smart Band 9 pro;David Jones;masculino;pix
1938;São Paulo;Ana Oliveira;Iphone;Mary Lazo;feminino;pix
1939;São Brás;Cristina;Geladeira;Jenny Melo;feminino;pix
1940;São Brás;Carlos;Iphone;James Kirk;masculino;pix
1941;Belo Horizonte;Leticia;Iphone;Martha Dillon;feminino;cartão de crédito
1942;São Brás;Carlos;Iphone;Mark Sherburne;masculino;cartão de crédito
1943;São Paulo;Lucas Pereira;Guitar Condor;Gus Lalley;masculino;pix
1944;Juiz de Fora;Marcelo;Geladeira;Shelley Hwang;feminino;pix
1945;Juiz de Fora;Luiza;Geladeira;Kimberly Weidenbach;feminino;dinheiro
1946;Belo Horizonte;Luiz;Geladeira;Julio Kaylor;masculino;pix
1947;Juiz de Fora;Luiza;Iphone;Mark Murray;masculino;pix
1948;São Brás;Cristina;Guitar Condor;Tara Aranda;feminino;pix
1949;São Brás;Cristina;Iphone;Ned Ordman;masculino;dinheiro
1950;Juiz de Fora;Luiza;Smart Band 9 pro;Bessie Kradel;feminino;cartão de crédito
1951;Juiz de Fora;Luiza;Iphone;Vickie Creasy;feminino;pix
1952;Juiz de Fora;Marcelo;Geladeira;David Madden;masculino;boleto
1953;São Paulo;Ana Oliveira;Iphone;Jocelyn Bustamante;feminino;dinheiro
1954;Belo Horizonte;Luiz;Geladeira;Sarah Smith;feminino;cartão de crédito
1955;São Paulo;Lucas Pereira;Iphone;Bertha Ho;feminino;dinheiro
1956;São Paulo;Ana Oliveira;Geladeira;Stephen James;masculino;dinheiro
1957;São Brás;Carlos;Iphone;Mark Veith;masculino;cartão de crédito
1958;São Brás;Carlos;Guitar Condor;Jay Cleary;masculino;dinheiro
1959;São Brás;Carlos;Geladeira;Katherine Sickles;feminino;dinheiro
1960;São Paulo;Lucas Pereira;Smart Band 9 pro;Hazel Herrman;feminino;pix
1961;São Brás;Carlos;Smart Band 9 pro;Juan Ruiz;masculino;dinheiro
1962;Juiz de Fora;Marcelo;Geladeira;Herbert Boshart;masculino;cartão de crédito
1963;São Brás;Cristina;Geladeira;Vickey Brogan;feminino;pix
1964;São Brás;Cristina;Guitar Condor;Betty Mcnaughton;feminino;cartão de crédito
1965;São Brás;Carlos;Geladeira;Sharon Bacon;feminino;boleto
1966;Juiz de Fora;Marcelo;Iphone;Houston Melton;masculino;cartão de crédito
1967;Belo Horizonte;Leticia;Iphone;Francis Williams;masculino;cartão de crédito
1968;Juiz de Fora;Marcelo;Iphone;Jennifer Valentine;feminino;cartão de crédito
1969;Belo Horizonte;Leticia;Iphone;Richard Sipes;masculino;pix
1970;São Brás;Carlos;Geladeira;Carlos Parker;masculino;boleto
1971;Belo Horizonte;Leticia;Guitar Condor;Ronald Brown;masculino;dinheiro
1972;Juiz de Fora;Luiza;Geladeira;Kathy Williams;feminino;boleto
1973;Belo Horizonte;Leticia;Guitar Condor;Michael Leser;masculino;boleto
1974;Juiz de Fora;Luiza;Geladeira;Katherine Cole;feminino;pix
1975;Belo Horizonte;Leticia;Smart Band 9 pro;Joel Gibson;masculino;cartão de crédito
1976;São Paulo;Ana Oliveira;Smart Band 9 pro;Jennifer Mazza;feminino;pix
1977;São Paulo;Lucas Pereira;Guitar Condor;Mary Tuai;feminino;boleto
1978;Juiz de Fora;Marcelo;Geladeira;Eugenie Anderson;feminino;cartão de crédito
1979;Belo Horizonte;Leticia;Smart Band 9 pro;Dorian Wilkins;feminino;dinheiro
1980;Juiz de Fora;Marcelo;Geladeira;Glenn Widell;masculino;pix
1981;São Paulo;Ana Oliveira;Smart Band 9 pro;Christoper Moneyhun;masculino;boleto
1982;Juiz de Fora;Marcelo;Smart Band 9 pro;Samantha Mcknight;feminino;cartão de crédito
1983;Juiz de Fora;Luiza;Iphone;David Mcduffie;masculino;cartão de crédito
1984;Belo Horizonte;Luiz;Guitar Condor;Randall Hill;masculino;cartão de crédito
1985;Belo Horizonte;Leticia;Geladeira;Kelly Berhe;feminino;cartão de crédito
1986;Belo Horizonte;Leticia;Guitar Condor;Shannon Dyer;feminino;boleto
1987;Belo Horizonte;Luiz;Geladeira;Ruth Staubin;feminino;pix
1988;Juiz de Fora;Luiza;Guitar Condor;Todd Fox;masculino;boleto
1989;São Paulo;Ana Oliveira;Iphone;Jean William;feminino;dinheiro
1990;Belo Horizonte;Luiz;Guitar Condor;Sonia Ramirez;feminino;cartão de crédito
1991;Belo Horizonte;Luiz;Geladeira;William Bleakley;masculino;cartão de crédito
1992;São Paulo;Lucas Pereira;Guitar Condor;Patria Allen;feminino;dinheiro
1993;São Paulo;Ana Oliveira;Iphone;Phyllis Moore;feminino;boleto
1994;Belo Horizonte;Luiz;Geladeira;David Zayas;masculino;dinheiro
1995;Juiz de Fora;Marcelo;Geladeira;Sharon Whitney;feminino;pix
1996;São Paulo;Ana Oliveira;Smart Band 9 pro;Craig Stockman;masculino;cartão de crédito
1997;São Brás;Carlos;Guitar Condor;Mattie Perry;feminino;boleto
1998;Juiz de Fora;Luiza;Smart Band 9 pro;Joseph Brown;masculino;dinheiro
1999;São Paulo;Ana Oliveira;Smart Band 9 pro;Sandra Hadley;feminino;pix
2000;São Paulo/SP;Ana Oliveira;Iphone;Marcelo Lima;feminino;cartão de crédito
